transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating
TXN000892,2025-04-20,CUST_A105,RCV_B206,USA,GBR,Harbor Bank,Atlantic Bank,USD,182119.91,Trade Finance,Corporate,Capital Goods,Medium
TXN000893,2025-04-20,CUST_A103,RCV_B204,USA,ARE,Atlantic Bank,Continental Finance,USD,161169.65,ACH,NBFI,Invoice Payment,High
TXN000894,2025-04-20,CUST_A104,RCV_B205,GBR,USA,Continental Finance,Atlantic Bank,USD,797.77,Remittance,Retail,Invoice Payment,Low
TXN000895,2025-04-20,CUST_A105,RCV_B201,USA,RUS,Mercury Trust,Atlantic Bank,USD,69172.01,Trade Finance,Corporate,Services,Medium
TXN000896,2025-04-20,CUST_A104,RCV_B206,GBR,USA,Mercury Trust,Mercury Trust,USD,4284.18,Wire,Retail,Capital Goods,Low
TXN000897,2025-04-20,CUST_A103,RCV_B202,USA,ZAF,Mercury Trust,Harbor Bank,USD,76027.24,Remittance,NBFI,Capital Goods,High
TXN000898,2025-04-21,CUST_A106,RCV_B203,USA,GBR,Atlantic Bank,Mercury Trust,USD,11468.34,Remittance,SME,Family Support,Medium
TXN000899,2025-04-21,CUST_A106,RCV_B203,USA,ARE,Harbor Bank,Harbor Bank,USD,12492.65,ACH,SME,Invoice Payment,Medium
TXN000900,2025-04-21,CUST_A105,RCV_B206,USA,ZAF,Atlantic Bank,Harbor Bank,USD,137828.78,Wire,Corporate,Capital Goods,Medium
TXN000901,2025-04-21,CUST_A101,RCV_B205,USA,RUS,Continental Finance,Harbor Bank,USD,108955.62,Trade Finance,Corporate,Services,Medium
TXN000902,2025-04-21,CUST_A104,RCV_B205,USA,DEU,Harbor Bank,Continental Finance,USD,2227.43,Remittance,Retail,Intercompany Transfer,Low
TXN000903,2025-04-21,CUST_A102,RCV_B203,USA,RUS,Atlantic Bank,Continental Finance,USD,18588.22,Remittance,SME,Family Support,Low
TXN000904,2025-04-21,CUST_A106,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,6358.85,ACH,SME,Intercompany Transfer,Medium
TXN000905,2025-04-22,CUST_A101,RCV_B203,USA,DEU,Continental Finance,Continental Finance,USD,101260.08,Wire,Corporate,Family Support,Medium
TXN000906,2025-04-22,CUST_A103,RCV_B201,USA,DEU,Continental Finance,Harbor Bank,USD,151573.13,Wire,NBFI,Services,High
TXN000907,2025-04-22,CUST_A106,RCV_B202,GBR,USA,Atlantic Bank,Mercury Trust,USD,6901.26,Trade Finance,SME,Intercompany Transfer,Medium
TXN000908,2025-04-22,CUST_A104,RCV_B204,USA,GBR,Harbor Bank,Atlantic Bank,USD,1588.14,ACH,Retail,Intercompany Transfer,Low
TXN000909,2025-04-22,CUST_A105,RCV_B204,USA,GBR,Continental Finance,Continental Finance,USD,52185.96,Trade Finance,Corporate,Services,Medium
TXN000910,2025-04-22,CUST_A102,RCV_B202,USA,RUS,Harbor Bank,Mercury Trust,USD,11864.9,Remittance,SME,Intercompany Transfer,Low
TXN000911,2025-04-22,CUST_A105,RCV_B202,USA,GBR,Continental Finance,Harbor Bank,USD,28348.07,ACH,Corporate,Family Support,Medium
TXN000912,2025-04-23,CUST_A102,RCV_B203,USA,DEU,Mercury Trust,Mercury Trust,USD,6678.32,Wire,SME,Services,Low
TXN000913,2025-04-24,CUST_A104,RCV_B205,USA,RUS,Continental Finance,Harbor Bank,USD,3503.9,Wire,Retail,Family Support,Low
TXN000914,2025-04-24,CUST_A102,RCV_B206,USA,GBR,Continental Finance,Atlantic Bank,USD,10035.8,Wire,SME,Capital Goods,Low
TXN000915,2025-04-24,CUST_A106,RCV_B204,USA,ZAF,Continental Finance,Continental Finance,USD,15613.37,Wire,SME,Services,Medium
TXN000916,2025-04-24,CUST_A105,RCV_B203,USA,GBR,Mercury Trust,Atlantic Bank,USD,46759.38,Remittance,Corporate,Capital Goods,Medium
TXN000917,2025-04-24,CUST_A103,RCV_B206,USA,DEU,Continental Finance,Atlantic Bank,USD,195878.02,Remittance,NBFI,Family Support,High
TXN000918,2025-04-24,CUST_A101,RCV_B201,USA,ARE,Atlantic Bank,Harbor Bank,USD,77879.49,Remittance,Corporate,Capital Goods,Medium
TXN000919,2025-04-24,CUST_A102,RCV_B203,USA,ARE,Harbor Bank,Harbor Bank,USD,18850.33,ACH,SME,Family Support,Low
TXN000920,2025-04-24,CUST_A102,RCV_B206,USA,DEU,Mercury Trust,Atlantic Bank,USD,8730.51,Remittance,SME,Invoice Payment,Low
TXN000921,2025-04-24,CUST_A106,RCV_B201,USA,ZAF,Harbor Bank,Continental Finance,USD,30742.7,Wire,SME,Intercompany Transfer,Medium
TXN000922,2025-04-25,CUST_A103,RCV_B201,USA,GBR,Mercury Trust,Continental Finance,USD,427946.79,Trade Finance,NBFI,Invoice Payment,High
TXN000923,2025-04-25,CUST_A103,RCV_B201,USA,ZAF,Mercury Trust,Harbor Bank,USD,212892.46,Wire,NBFI,Invoice Payment,High
TXN000924,2025-04-25,CUST_A101,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,130521.97,Wire,Corporate,Intercompany Transfer,Medium
TXN000925,2025-04-25,CUST_A102,RCV_B203,USA,DEU,Mercury Trust,Continental Finance,USD,13181.56,Remittance,SME,Family Support,Low
TXN000926,2025-04-25,CUST_A102,RCV_B203,USA,GBR,Continental Finance,Continental Finance,USD,20698.63,ACH,SME,Invoice Payment,Low
TXN000927,2025-04-25,CUST_A106,RCV_B202,USA,GBR,Mercury Trust,Harbor Bank,USD,16481.4,ACH,SME,Intercompany Transfer,Medium
TXN000928,2025-04-25,CUST_A104,RCV_B201,GBR,USA,Continental Finance,Atlantic Bank,USD,1510.43,Remittance,Retail,Intercompany Transfer,Low
TXN000929,2025-04-26,CUST_A106,RCV_B204,USA,DEU,Continental Finance,Harbor Bank,USD,19412.72,Trade Finance,SME,Intercompany Transfer,Medium
TXN000930,2025-04-26,CUST_A103,RCV_B202,USA,GBR,Harbor Bank,Harbor Bank,USD,217225.39,Wire,NBFI,Intercompany Transfer,High
TXN000931,2025-04-26,CUST_A101,RCV_B203,USA,ZAF,Harbor Bank,Continental Finance,USD,80094.62,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000932,2025-04-26,CUST_A106,RCV_B203,USA,ZAF,Harbor Bank,Continental Finance,USD,15389.65,Trade Finance,SME,Family Support,Medium
TXN000933,2025-04-26,CUST_A105,RCV_B202,GBR,USA,Continental Finance,Mercury Trust,USD,105029.25,ACH,Corporate,Intercompany Transfer,Medium
TXN000934,2025-04-26,CUST_A106,RCV_B202,USA,ZAF,Harbor Bank,Atlantic Bank,USD,6645.46,Wire,SME,Family Support,Medium
TXN000935,2025-04-26,CUST_A104,RCV_B204,USA,RUS,Mercury Trust,Continental Finance,USD,707.5,ACH,Retail,Family Support,Low
TXN000936,2025-04-26,CUST_A103,RCV_B204,USA,RUS,Harbor Bank,Harbor Bank,USD,178932.71,Trade Finance,NBFI,Capital Goods,High
TXN000937,2025-04-26,CUST_A102,RCV_B206,GBR,USA,Atlantic Bank,Harbor Bank,USD,13520.92,Wire,SME,Family Support,Low
TXN000938,2025-04-27,CUST_A104,RCV_B206,USA,DEU,Harbor Bank,Mercury Trust,USD,2807.31,Trade Finance,Retail,Services,Low
TXN000939,2025-04-27,CUST_A102,RCV_B204,USA,ARE,Mercury Trust,Continental Finance,USD,15904.75,Wire,SME,Invoice Payment,Low
TXN000940,2025-04-27,CUST_A106,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,32621.92,Trade Finance,SME,Family Support,Medium
TXN000941,2025-04-27,CUST_A106,RCV_B206,USA,ZAF,Atlantic Bank,Continental Finance,USD,13293.21,Wire,SME,Intercompany Transfer,Medium
TXN000942,2025-04-27,CUST_A104,RCV_B202,USA,RUS,Atlantic Bank,Mercury Trust,USD,1040.43,Remittance,Retail,Family Support,Low
TXN000943,2025-04-27,CUST_A102,RCV_B205,USA,DEU,Atlantic Bank,Mercury Trust,USD,12078.22,ACH,SME,Services,Low
TXN000944,2025-04-27,CUST_A105,RCV_B202,USA,ARE,Mercury Trust,Harbor Bank,USD,59136.11,Wire,Corporate,Services,Medium
TXN000945,2025-04-28,CUST_A105,RCV_B205,USA,ARE,Continental Finance,Harbor Bank,USD,99251.87,Wire,Corporate,Capital Goods,Medium
TXN000946,2025-04-28,CUST_A106,RCV_B203,USA,ARE,Continental Finance,Continental Finance,USD,12892.3,Trade Finance,SME,Intercompany Transfer,Medium
TXN000947,2025-04-28,CUST_A102,RCV_B206,GBR,USA,Continental Finance,Continental Finance,USD,11136.0,ACH,SME,Services,Low
TXN000948,2025-04-28,CUST_A105,RCV_B203,GBR,USA,Harbor Bank,Atlantic Bank,USD,49235.12,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000949,2025-04-28,CUST_A103,RCV_B206,USA,ZAF,Harbor Bank,Mercury Trust,USD,81709.63,Trade Finance,NBFI,Invoice Payment,High
TXN000950,2025-04-29,CUST_A105,RCV_B205,USA,ARE,Continental Finance,Harbor Bank,USD,204848.5,Wire,Corporate,Services,Medium
TXN000951,2025-04-29,CUST_A105,RCV_B205,USA,RUS,Harbor Bank,Mercury Trust,USD,40417.2,Wire,Corporate,Invoice Payment,Medium
TXN000952,2025-04-29,CUST_A105,RCV_B204,USA,GBR,Mercury Trust,Mercury Trust,USD,131483.85,ACH,Corporate,Intercompany Transfer,Medium
TXN000953,2025-04-29,CUST_A102,RCV_B204,USA,ZAF,Mercury Trust,Atlantic Bank,USD,6547.84,ACH,SME,Invoice Payment,Low
TXN000954,2025-04-29,CUST_A103,RCV_B204,USA,ZAF,Mercury Trust,Mercury Trust,USD,193904.53,ACH,NBFI,Family Support,High
TXN000955,2025-04-29,CUST_A101,RCV_B201,GBR,USA,Continental Finance,Continental Finance,USD,28985.43,ACH,Corporate,Family Support,Medium
TXN000956,2025-04-29,CUST_A101,RCV_B201,GBR,USA,Continental Finance,Mercury Trust,USD,237096.05,Wire,Corporate,Invoice Payment,Medium
TXN000957,2025-04-30,CUST_A101,RCV_B206,USA,ZAF,Atlantic Bank,Harbor Bank,USD,304033.0,ACH,Corporate,Intercompany Transfer,Medium
TXN000958,2025-04-30,CUST_A103,RCV_B205,USA,ARE,Harbor Bank,Harbor Bank,USD,117254.22,Wire,NBFI,Family Support,High
TXN000959,2025-04-30,CUST_A106,RCV_B206,USA,DEU,Harbor Bank,Atlantic Bank,USD,25831.81,Remittance,SME,Invoice Payment,Medium
TXN000960,2025-04-30,CUST_A103,RCV_B201,USA,ZAF,Mercury Trust,Mercury Trust,USD,129222.07,ACH,NBFI,Family Support,High
TXN000961,2025-04-30,CUST_A102,RCV_B201,GBR,USA,Harbor Bank,Atlantic Bank,USD,8495.62,Trade Finance,SME,Family Support,Low
TXN000962,2025-04-30,CUST_A101,RCV_B201,USA,GBR,Atlantic Bank,Harbor Bank,USD,144303.68,Wire,Corporate,Family Support,Medium
TXN000963,2025-04-30,CUST_A102,RCV_B206,USA,ZAF,Mercury Trust,Mercury Trust,USD,21979.91,ACH,SME,Family Support,Low
TXN000964,2025-04-30,CUST_A104,RCV_B204,USA,ZAF,Atlantic Bank,Continental Finance,USD,2024.01,Remittance,Retail,Family Support,Low
TXN000965,2025-05-01,CUST_A104,RCV_B205,GBR,USA,Atlantic Bank,Harbor Bank,USD,3098.11,Remittance,Retail,Services,Low
TXN000966,2025-05-01,CUST_A101,RCV_B202,USA,ARE,Mercury Trust,Atlantic Bank,USD,88718.4,Trade Finance,Corporate,Capital Goods,Medium
TXN000967,2025-05-01,CUST_A105,RCV_B201,USA,ZAF,Continental Finance,Continental Finance,USD,55394.97,Trade Finance,Corporate,Family Support,Medium
TXN000968,2025-05-01,CUST_A102,RCV_B206,USA,ARE,Harbor Bank,Atlantic Bank,USD,14755.9,Wire,SME,Capital Goods,Low
TXN000969,2025-05-01,CUST_A104,RCV_B204,GBR,USA,Harbor Bank,Atlantic Bank,USD,1792.12,Wire,Retail,Services,Low
TXN000970,2025-05-01,CUST_A103,RCV_B206,USA,ZAF,Mercury Trust,Harbor Bank,USD,116259.92,Trade Finance,NBFI,Intercompany Transfer,High
TXN000971,2025-05-02,CUST_A106,RCV_B206,USA,DEU,Mercury Trust,Continental Finance,USD,17760.2,ACH,SME,Intercompany Transfer,Medium
TXN000972,2025-05-02,CUST_A102,RCV_B204,GBR,USA,Mercury Trust,Continental Finance,USD,24571.79,ACH,SME,Intercompany Transfer,Low
TXN000973,2025-05-02,CUST_A104,RCV_B203,USA,GBR,Atlantic Bank,Harbor Bank,USD,1742.32,Trade Finance,Retail,Invoice Payment,Low
TXN000974,2025-05-02,CUST_A104,RCV_B203,USA,GBR,Atlantic Bank,Mercury Trust,USD,1384.62,Remittance,Retail,Services,Low
TXN000975,2025-05-02,CUST_A103,RCV_B201,USA,DEU,Harbor Bank,Mercury Trust,USD,103777.58,Wire,NBFI,Capital Goods,High
TXN000976,2025-05-02,CUST_A101,RCV_B204,GBR,USA,Mercury Trust,Atlantic Bank,USD,36583.46,Wire,Corporate,Capital Goods,Medium
TXN000977,2025-05-02,CUST_A103,RCV_B205,USA,GBR,Mercury Trust,Harbor Bank,USD,168832.47,ACH,NBFI,Invoice Payment,High
TXN000978,2025-05-02,CUST_A102,RCV_B201,USA,RUS,Continental Finance,Mercury Trust,USD,28636.36,ACH,SME,Intercompany Transfer,Low
TXN000979,2025-05-03,CUST_A101,RCV_B206,GBR,USA,Continental Finance,Mercury Trust,USD,122669.74,Remittance,Corporate,Invoice Payment,Medium
TXN000980,2025-05-03,CUST_A104,RCV_B204,USA,DEU,Continental Finance,Continental Finance,USD,4227.64,Trade Finance,Retail,Family Support,Low
TXN000981,2025-05-03,CUST_A101,RCV_B203,USA,RUS,Mercury Trust,Mercury Trust,USD,41103.82,ACH,Corporate,Family Support,Medium
TXN000982,2025-05-03,CUST_A102,RCV_B202,GBR,USA,Harbor Bank,Mercury Trust,USD,14672.6,Remittance,SME,Services,Low
TXN000983,2025-05-03,CUST_A103,RCV_B205,USA,DEU,Atlantic Bank,Mercury Trust,USD,208722.69,ACH,NBFI,Family Support,High
TXN000984,2025-05-03,CUST_A101,RCV_B202,USA,DEU,Harbor Bank,Atlantic Bank,USD,44010.68,Remittance,Corporate,Family Support,Medium
TXN000985,2025-05-03,CUST_A106,RCV_B201,USA,ARE,Atlantic Bank,Atlantic Bank,USD,14384.35,Wire,SME,Intercompany Transfer,Medium
TXN000986,2025-05-04,CUST_A101,RCV_B202,GBR,USA,Continental Finance,Mercury Trust,USD,109458.5,Trade Finance,Corporate,Family Support,Medium
TXN000987,2025-05-04,CUST_A103,RCV_B203,GBR,USA,Harbor Bank,Continental Finance,USD,163115.1,Wire,NBFI,Intercompany Transfer,High
TXN000988,2025-05-04,CUST_A104,RCV_B202,GBR,USA,Atlantic Bank,Mercury Trust,USD,1169.72,Wire,Retail,Capital Goods,Low
TXN000989,2025-05-04,CUST_A104,RCV_B203,USA,RUS,Continental Finance,Mercury Trust,USD,3325.64,Trade Finance,Retail,Capital Goods,Low
TXN000990,2025-05-04,CUST_A106,RCV_B204,GBR,USA,Atlantic Bank,Atlantic Bank,USD,12127.68,ACH,SME,Capital Goods,Medium
TXN000991,2025-05-04,CUST_A104,RCV_B203,USA,DEU,Continental Finance,Mercury Trust,USD,3257.07,Remittance,Retail,Family Support,Low
TXN000992,2025-05-04,CUST_A102,RCV_B206,GBR,USA,Harbor Bank,Atlantic Bank,USD,15136.79,Wire,SME,Capital Goods,Low
TXN000993,2025-05-04,CUST_A101,RCV_B206,USA,RUS,Continental Finance,Continental Finance,USD,54320.03,ACH,Corporate,Services,Medium
TXN000994,2025-05-04,CUST_A102,RCV_B204,GBR,USA,Harbor Bank,Atlantic Bank,USD,4108.46,Trade Finance,SME,Family Support,Low
TXN000995,2025-05-04,CUST_A103,RCV_B205,GBR,USA,Harbor Bank,Continental Finance,USD,86237.8,ACH,NBFI,Services,High
TXN000996,2025-05-04,CUST_A103,RCV_B205,USA,DEU,Atlantic Bank,Atlantic Bank,USD,91499.03,Trade Finance,NBFI,Invoice Payment,High
TXN000997,2025-05-04,CUST_A103,RCV_B205,GBR,USA,Mercury Trust,Mercury Trust,USD,71345.29,Wire,NBFI,Invoice Payment,High
TXN000998,2025-05-04,CUST_A104,RCV_B202,USA,ZAF,Continental Finance,Harbor Bank,USD,2527.65,Wire,Retail,Services,Low
TXN000999,2025-05-05,CUST_A105,RCV_B204,USA,DEU,Mercury Trust,Harbor Bank,USD,116180.87,Wire,Corporate,Family Support,Medium
TXN001000,2025-05-05,CUST_A106,RCV_B205,USA,ARE,Harbor Bank,Continental Finance,USD,13733.57,Remittance,SME,Capital Goods,Medium
TXN001001,2025-05-05,CUST_A104,RCV_B201,USA,DEU,Continental Finance,Atlantic Bank,USD,1959.22,Wire,Retail,Intercompany Transfer,Low
TXN001002,2025-05-05,CUST_A105,RCV_B206,USA,DEU,Mercury Trust,Continental Finance,USD,87669.45,Remittance,Corporate,Intercompany Transfer,Medium
TXN001003,2025-05-05,CUST_A106,RCV_B204,GBR,USA,Harbor Bank,Continental Finance,USD,20463.82,Remittance,SME,Services,Medium
TXN001004,2025-05-05,CUST_A104,RCV_B204,USA,RUS,Harbor Bank,Continental Finance,USD,2785.54,ACH,Retail,Family Support,Low
TXN001005,2025-05-05,CUST_A103,RCV_B203,USA,RUS,Harbor Bank,Harbor Bank,USD,206545.24,Wire,NBFI,Family Support,High
TXN001006,2025-05-06,CUST_A104,RCV_B206,USA,ARE,Mercury Trust,Continental Finance,USD,2188.96,Wire,Retail,Invoice Payment,Low
TXN001007,2025-05-06,CUST_A102,RCV_B204,GBR,USA,Harbor Bank,Atlantic Bank,USD,36659.84,Wire,SME,Capital Goods,Low
TXN001008,2025-05-06,CUST_A106,RCV_B205,USA,RUS,Mercury Trust,Harbor Bank,USD,9804.02,Wire,SME,Invoice Payment,Medium
TXN001009,2025-05-07,CUST_A104,RCV_B205,USA,RUS,Continental Finance,Harbor Bank,USD,1540.61,Remittance,Retail,Family Support,Low
TXN001010,2025-05-07,CUST_A101,RCV_B203,USA,DEU,Atlantic Bank,Harbor Bank,USD,104766.01,Wire,Corporate,Invoice Payment,Medium
TXN001011,2025-05-07,CUST_A106,RCV_B201,USA,ARE,Harbor Bank,Mercury Trust,USD,10997.61,Wire,SME,Family Support,Medium
TXN001012,2025-05-07,CUST_A106,RCV_B206,USA,ARE,Harbor Bank,Continental Finance,USD,15552.55,Trade Finance,SME,Services,Medium
TXN001013,2025-05-07,CUST_A103,RCV_B206,USA,DEU,Mercury Trust,Continental Finance,USD,143115.52,Trade Finance,NBFI,Invoice Payment,High
TXN001014,2025-05-07,CUST_A105,RCV_B205,USA,RUS,Mercury Trust,Harbor Bank,USD,66606.89,Trade Finance,Corporate,Family Support,Medium
TXN001015,2025-05-07,CUST_A106,RCV_B205,USA,GBR,Harbor Bank,Atlantic Bank,USD,14291.61,Remittance,SME,Invoice Payment,Medium
TXN001016,2025-05-08,CUST_A104,RCV_B205,USA,ZAF,Mercury Trust,Harbor Bank,USD,1890.15,Wire,Retail,Invoice Payment,Low
TXN001017,2025-05-08,CUST_A102,RCV_B204,USA,DEU,Atlantic Bank,Mercury Trust,USD,21595.38,Wire,SME,Invoice Payment,Low
TXN001018,2025-05-08,CUST_A101,RCV_B205,USA,GBR,Mercury Trust,Continental Finance,USD,99813.17,ACH,Corporate,Intercompany Transfer,Medium
TXN001019,2025-05-08,CUST_A105,RCV_B203,USA,ARE,Mercury Trust,Harbor Bank,USD,229755.81,Remittance,Corporate,Family Support,Medium
TXN001020,2025-05-08,CUST_A103,RCV_B205,USA,ARE,Atlantic Bank,Harbor Bank,USD,201017.34,Trade Finance,NBFI,Services,High
TXN001021,2025-05-08,CUST_A106,RCV_B204,USA,DEU,Atlantic Bank,Continental Finance,USD,18323.57,Remittance,SME,Family Support,Medium
TXN001022,2025-05-08,CUST_A104,RCV_B203,USA,ARE,Mercury Trust,Harbor Bank,USD,2926.11,Trade Finance,Retail,Intercompany Transfer,Low
TXN001023,2025-05-08,CUST_A102,RCV_B203,USA,GBR,Harbor Bank,Atlantic Bank,USD,9419.37,Remittance,SME,Intercompany Transfer,Low
TXN001024,2025-05-09,CUST_A106,RCV_B206,USA,ZAF,Continental Finance,Harbor Bank,USD,26027.87,Remittance,SME,Capital Goods,Medium
TXN001025,2025-05-09,CUST_A104,RCV_B204,USA,ZAF,Continental Finance,Harbor Bank,USD,2666.4,Trade Finance,Retail,Services,Low
TXN001026,2025-05-09,CUST_A101,RCV_B203,USA,ARE,Harbor Bank,Atlantic Bank,USD,67684.86,Remittance,Corporate,Family Support,Medium
TXN001027,2025-05-09,CUST_A104,RCV_B205,USA,ZAF,Continental Finance,Atlantic Bank,USD,2271.63,ACH,Retail,Capital Goods,Low
TXN001028,2025-05-09,CUST_A102,RCV_B203,USA,ZAF,Continental Finance,Continental Finance,USD,12172.7,ACH,SME,Intercompany Transfer,Low
TXN001029,2025-05-09,CUST_A103,RCV_B205,USA,GBR,Atlantic Bank,Mercury Trust,USD,255080.4,Wire,NBFI,Capital Goods,High
TXN001030,2025-05-09,CUST_A105,RCV_B205,USA,DEU,Continental Finance,Harbor Bank,USD,65929.18,ACH,Corporate,Family Support,Medium
TXN001031,2025-05-09,CUST_A106,RCV_B202,USA,ARE,Mercury Trust,Continental Finance,USD,17198.93,Remittance,SME,Services,Medium
TXN001032,2025-05-09,CUST_A101,RCV_B206,USA,RUS,Harbor Bank,Mercury Trust,USD,68634.75,Wire,Corporate,Invoice Payment,Medium
TXN001033,2025-05-09,CUST_A102,RCV_B203,USA,RUS,Mercury Trust,Continental Finance,USD,16993.49,Remittance,SME,Invoice Payment,Low
TXN001034,2025-05-09,CUST_A103,RCV_B201,USA,RUS,Harbor Bank,Atlantic Bank,USD,77413.8,Remittance,NBFI,Invoice Payment,High
TXN001035,2025-05-09,CUST_A106,RCV_B205,USA,ARE,Harbor Bank,Atlantic Bank,USD,6543.32,Wire,SME,Intercompany Transfer,Medium
TXN001036,2025-05-10,CUST_A102,RCV_B202,GBR,USA,Harbor Bank,Continental Finance,USD,5854.98,Remittance,SME,Services,Low
TXN001037,2025-05-10,CUST_A103,RCV_B205,USA,ZAF,Continental Finance,Atlantic Bank,USD,122151.89,Wire,NBFI,Family Support,High
TXN001038,2025-05-10,CUST_A104,RCV_B204,USA,DEU,Mercury Trust,Atlantic Bank,USD,719.63,Wire,Retail,Invoice Payment,Low
TXN001039,2025-05-10,CUST_A101,RCV_B203,GBR,USA,Continental Finance,Atlantic Bank,USD,121894.9,Remittance,Corporate,Intercompany Transfer,Medium
TXN001040,2025-05-10,CUST_A102,RCV_B202,USA,DEU,Mercury Trust,Harbor Bank,USD,19974.3,Remittance,SME,Intercompany Transfer,Low
TXN001041,2025-05-10,CUST_A103,RCV_B203,USA,ZAF,Atlantic Bank,Mercury Trust,USD,111730.6,Wire,NBFI,Family Support,High
TXN001042,2025-05-10,CUST_A106,RCV_B206,USA,GBR,Harbor Bank,Continental Finance,USD,28211.3,ACH,SME,Capital Goods,Medium
TXN001043,2025-05-11,CUST_A102,RCV_B205,GBR,USA,Atlantic Bank,Harbor Bank,USD,16134.11,Trade Finance,SME,Intercompany Transfer,Low
TXN001044,2025-05-11,CUST_A103,RCV_B202,USA,RUS,Atlantic Bank,Continental Finance,USD,130282.87,Remittance,NBFI,Services,High
TXN001045,2025-05-11,CUST_A105,RCV_B201,USA,ARE,Harbor Bank,Continental Finance,USD,323174.5,Remittance,Corporate,Capital Goods,Medium
TXN001046,2025-05-11,CUST_A102,RCV_B204,USA,DEU,Continental Finance,Harbor Bank,USD,30839.19,Trade Finance,SME,Family Support,Low
TXN001047,2025-05-11,CUST_A105,RCV_B206,USA,DEU,Mercury Trust,Continental Finance,USD,60173.78,Wire,Corporate,Invoice Payment,Medium
TXN001048,2025-05-11,CUST_A105,RCV_B205,USA,DEU,Mercury Trust,Atlantic Bank,USD,48442.79,Remittance,Corporate,Intercompany Transfer,Medium
TXN001049,2025-05-12,CUST_A102,RCV_B204,USA,GBR,Atlantic Bank,Continental Finance,USD,18798.05,Remittance,SME,Intercompany Transfer,Low
TXN001050,2025-05-12,CUST_A106,RCV_B202,USA,ARE,Harbor Bank,Atlantic Bank,USD,27739.55,ACH,SME,Intercompany Transfer,Medium
TXN001051,2025-05-12,CUST_A106,RCV_B201,USA,ZAF,Mercury Trust,Continental Finance,USD,11009.38,Remittance,SME,Capital Goods,Medium
TXN001052,2025-05-12,CUST_A103,RCV_B205,GBR,USA,Atlantic Bank,Mercury Trust,USD,164401.08,Remittance,NBFI,Capital Goods,High
TXN001053,2025-05-12,CUST_A105,RCV_B201,GBR,USA,Mercury Trust,Harbor Bank,USD,68996.78,Remittance,Corporate,Invoice Payment,Medium
TXN001054,2025-05-12,CUST_A101,RCV_B203,USA,ARE,Harbor Bank,Atlantic Bank,USD,38509.78,Wire,Corporate,Invoice Payment,Medium
TXN001055,2025-05-12,CUST_A106,RCV_B203,USA,GBR,Mercury Trust,Atlantic Bank,USD,25507.9,Wire,SME,Invoice Payment,Medium
TXN001056,2025-05-13,CUST_A105,RCV_B205,USA,ARE,Harbor Bank,Atlantic Bank,USD,36501.2,Wire,Corporate,Family Support,Medium
TXN001057,2025-05-13,CUST_A106,RCV_B204,USA,GBR,Continental Finance,Continental Finance,USD,33100.27,ACH,SME,Family Support,Medium
TXN001058,2025-05-13,CUST_A105,RCV_B205,USA,ZAF,Mercury Trust,Mercury Trust,USD,109438.85,Remittance,Corporate,Intercompany Transfer,Medium
TXN001059,2025-05-13,CUST_A106,RCV_B203,GBR,USA,Atlantic Bank,Continental Finance,USD,6739.63,Trade Finance,SME,Capital Goods,Medium
TXN001060,2025-05-13,CUST_A106,RCV_B206,GBR,USA,Harbor Bank,Continental Finance,USD,14824.92,Trade Finance,SME,Intercompany Transfer,Medium
TXN001061,2025-05-13,CUST_A101,RCV_B206,USA,ZAF,Harbor Bank,Atlantic Bank,USD,45226.35,Wire,Corporate,Capital Goods,Medium
TXN001062,2025-05-13,CUST_A104,RCV_B204,USA,GBR,Atlantic Bank,Mercury Trust,USD,1431.91,Remittance,Retail,Family Support,Low
TXN001063,2025-05-13,CUST_A106,RCV_B206,USA,ZAF,Harbor Bank,Mercury Trust,USD,45506.05,Trade Finance,SME,Intercompany Transfer,Medium
TXN001064,2025-05-14,CUST_A105,RCV_B206,USA,GBR,Continental Finance,Continental Finance,USD,56044.75,Remittance,Corporate,Intercompany Transfer,Medium
TXN001065,2025-05-14,CUST_A103,RCV_B206,GBR,USA,Harbor Bank,Continental Finance,USD,116682.32,Trade Finance,NBFI,Invoice Payment,High
TXN001066,2025-05-14,CUST_A106,RCV_B201,USA,RUS,Continental Finance,Atlantic Bank,USD,18366.55,Remittance,SME,Intercompany Transfer,Medium
